Wavelength,PLANKC_2100
2.9994E+01,8.6624E-26
2.9990E+01,7.5831E-26
2.9985E+01,6.2967E-26
2.9981E+01,5.0091E-26
2.9976E+01,2.2493E-27
2.9972E+01,2.8496E-26
2.9967E+01,4.2799E-26
2.9963E+01,4.8734E-26
2.9958E+01,5.0908E-26
2.9954E+01,5.2550E-26
2.9949E+01,5.3257E-26
2.9945E+01,4.9279E-26
2.9940E+01,3.5831E-26
2.9936E+01,1.5249E-26
2.9931E+01,6.3229E-27
2.9927E+01,1.0774E-26
2.9922E+01,9.4991E-27
2.9918E+01,9.3871E-27
2.9913E+01,9.6589E-27
2.9909E+01,9.4425E-27
2.9904E+01,8.4296E-27
2.9900E+01,6.8876E-27
2.9895E+01,5.1198E-27
2.9891E+01,3.6681E-27
2.9886E+01,2.7041E-27
2.9882E+01,2.2052E-27
2.9878E+01,2.1204E-27
2.9873E+01,2.1100E-27
2.9869E+01,1.3738E-26
2.9864E+01,2.5273E-26
2.9860E+01,3.5772E-26
2.9855E+01,4.9294E-26
2.9851E+01,6.8776E-26
2.9846E+01,8.3281E-26
2.9842E+01,8.0412E-26
2.9837E+01,4.3304E-26
2.9833E+01,3.3272E-26
2.9828E+01,6.2921E-26
2.9824E+01,7.2023E-26
2.9820E+01,8.1028E-26
2.9815E+01,8.8248E-26
2.9811E+01,9.1711E-26
2.9806E+01,9.1334E-26
2.9802E+01,8.6336E-26
2.9797E+01,7.6183E-26
2.9793E+01,6.3107E-26
2.9789E+01,4.9197E-26
2.9784E+01,1.7506E-25
2.9780E+01,2.3765E-25
2.9775E+01,2.4913E-25
2.9771E+01,2.3119E-25
2.9766E+01,2.0650E-25
2.9762E+01,1.9366E-25
2.9757E+01,1.9281E-25
2.9753E+01,1.9798E-25
2.9749E+01,1.9783E-25
2.9744E+01,1.8454E-25
2.9740E+01,1.5441E-25
2.9735E+01,1.1216E-25
2.9731E+01,5.8386E-26
2.9727E+01,4.2338E-27
2.9722E+01,4.6665E-26
2.9718E+01,4.0946E-26
2.9713E+01,3.5191E-26
2.9709E+01,2.9687E-26
2.9704E+01,2.4349E-26
2.9700E+01,1.9577E-26
2.9696E+01,1.5284E-26
2.9691E+01,1.1746E-26
2.9687E+01,8.5277E-27
2.9682E+01,6.7215E-26
2.9678E+01,9.9457E-26
2.9674E+01,1.0150E-25
2.9669E+01,8.1309E-26
2.9665E+01,4.9912E-26
2.9660E+01,1.9842E-26
2.9656E+01,7.3863E-28
2.9652E+01,4.9689E-27
2.9647E+01,1.2117E-27
2.9643E+01,1.4493E-28
2.9638E+01,1.9768E-28
2.9634E+01,1.0109E-30
2.9630E+01,2.5139E-30
2.9625E+01,1.4803E-28
2.9621E+01,9.5435E-28
2.9616E+01,1.7995E-26
2.9612E+01,6.3888E-26
2.9608E+01,1.3238E-25
2.9603E+01,2.0460E-25
2.9599E+01,2.6433E-25
2.9595E+01,3.0037E-25
2.9590E+01,3.0845E-25
2.9586E+01,2.8969E-25
2.9581E+01,2.5359E-25
2.9577E+01,2.1299E-25
2.9573E+01,1.7584E-25
2.9568E+01,1.4860E-25
2.9564E+01,1.3204E-25
2.9560E+01,1.2570E-25
2.9555E+01,1.2637E-25
2.9551E+01,1.3266E-25
2.9546E+01,1.4598E-25
2.9542E+01,1.6731E-25
2.9538E+01,1.9564E-25
2.9533E+01,2.2325E-25
2.9529E+01,2.3842E-25
2.9525E+01,2.3022E-25
2.9520E+01,1.8952E-25
2.9516E+01,1.3183E-25
2.9512E+01,7.5189E-26
2.9507E+01,3.2184E-26
2.9503E+01,4.5998E-27
2.9499E+01,4.1603E-27
2.9494E+01,4.2311E-27
2.9490E+01,4.6508E-27
2.9485E+01,5.2789E-27
2.9481E+01,5.9105E-27
2.9477E+01,6.3219E-27
2.9472E+01,6.3248E-27
2.9468E+01,5.8478E-27
2.9464E+01,4.9610E-27
2.9459E+01,2.5033E-27
2.9455E+01,2.6065E-27
2.9451E+01,3.9082E-28
2.9446E+01,2.4150E-27
2.9442E+01,3.9316E-27
2.9438E+01,5.8647E-27
2.9433E+01,9.5568E-27
2.9429E+01,1.5737E-26
2.9425E+01,2.4931E-26
2.9420E+01,3.7451E-26
2.9416E+01,5.4167E-26
2.9412E+01,7.6558E-26
2.9407E+01,1.0265E-25
2.9403E+01,1.2734E-25
2.9399E+01,7.6196E-26
2.9394E+01,1.4510E-25
2.9390E+01,2.7127E-25
2.9386E+01,2.8064E-25
2.9382E+01,2.2484E-25
2.9377E+01,1.5420E-25
2.9373E+01,9.5270E-26
2.9369E+01,5.5076E-26
2.9364E+01,2.0189E-26
2.9360E+01,2.1915E-26
2.9356E+01,3.3801E-26
2.9351E+01,4.2985E-26
2.9347E+01,5.1745E-26
2.9343E+01,5.8266E-26
2.9338E+01,6.0811E-26
2.9334E+01,5.8939E-26
2.9330E+01,5.0851E-26
2.9326E+01,2.1441E-27
2.9321E+01,2.1255E-26
2.9317E+01,1.1878E-26
2.9313E+01,1.3592E-26
2.9308E+01,1.3364E-26
2.9304E+01,1.2056E-26
2.9300E+01,1.0152E-26
2.9295E+01,7.9092E-27
2.9291E+01,5.4405E-27
2.9287E+01,2.8444E-27
2.9283E+01,2.0995E-28
2.9278E+01,3.6776E-28
2.9274E+01,5.3917E-28
2.9270E+01,7.3152E-28
2.9265E+01,9.6792E-28
2.9261E+01,1.2671E-27
2.9257E+01,1.6494E-27
2.9253E+01,2.0881E-27
2.9248E+01,2.5871E-27
2.9244E+01,3.0733E-27
2.9240E+01,3.4924E-27
2.9235E+01,3.0108E-27
2.9231E+01,2.8565E-27
2.9227E+01,2.6465E-27
2.9223E+01,2.4023E-27
2.9218E+01,2.1815E-27
2.9214E+01,2.0100E-27
2.9210E+01,1.8572E-27
2.9206E+01,1.6854E-27
2.9201E+01,1.4526E-27
2.9197E+01,1.1113E-27
2.9193E+01,6.7565E-28
2.9189E+01,2.0355E-28
2.9184E+01,2.0651E-28
2.9180E+01,3.5175E-28
2.9176E+01,4.4185E-28
2.9172E+01,7.3042E-29
2.9167E+01,6.5876E-28
2.9163E+01,1.6447E-27
2.9159E+01,2.6956E-27
2.9155E+01,3.5760E-27
2.9150E+01,4.1107E-27
2.9146E+01,4.2645E-27
2.9142E+01,4.0898E-27
2.9138E+01,3.7106E-27
2.9133E+01,3.2067E-27
2.9129E+01,2.8475E-26
2.9125E+01,3.8959E-26
2.9121E+01,4.4947E-26
2.9116E+01,5.2912E-26
2.9112E+01,6.7924E-26
2.9108E+01,9.2377E-26
2.9104E+01,1.2838E-25
2.9099E+01,1.7534E-25
2.9095E+01,2.3283E-25
2.9091E+01,2.9555E-25
2.9087E+01,3.5604E-25
2.9082E+01,4.0483E-25
2.9078E+01,4.3904E-25
2.9074E+01,4.6581E-25
2.9070E+01,5.0236E-25
2.9066E+01,5.7905E-25
2.9061E+01,7.0255E-25
2.9057E+01,8.7525E-25
2.9053E+01,1.0601E-24
2.9049E+01,1.2104E-24
2.9044E+01,1.2767E-24
2.9040E+01,1.2089E-24
2.9036E+01,1.0631E-24
2.9032E+01,8.7030E-25
2.9028E+01,6.9837E-25
2.9023E+01,5.6208E-25
2.9019E+01,4.6785E-25
2.9015E+01,3.9280E-25
2.9011E+01,3.2486E-25
2.9007E+01,2.5549E-25
2.9002E+01,1.8749E-25
2.8998E+01,1.3026E-25
2.8994E+01,1.0336E-25
2.8990E+01,1.3352E-25
2.8986E+01,2.4881E-25
2.8981E+01,4.7143E-25
2.8977E+01,7.8609E-25
2.8973E+01,1.1396E-24
2.8969E+01,1.4807E-24
2.8965E+01,1.7359E-24
2.8960E+01,1.8862E-24
2.8956E+01,1.8773E-24
2.8952E+01,1.7597E-24
2.8948E+01,1.5412E-24
2.8944E+01,1.2661E-24
2.8939E+01,9.9961E-25
2.8935E+01,7.6457E-25
2.8931E+01,5.7937E-25
2.8927E+01,4.4426E-25
2.8923E+01,3.5146E-25
2.8918E+01,2.8932E-25
2.8914E+01,2.3762E-25
2.8910E+01,1.8555E-25
2.8906E+01,1.3542E-25
2.8902E+01,9.4157E-26
2.8898E+01,7.0309E-26
2.8893E+01,6.3468E-26
2.8889E+01,6.7315E-26
2.8885E+01,7.7834E-26
2.8881E+01,9.2843E-26
2.8877E+01,1.1517E-25
2.8873E+01,1.4634E-25
2.8868E+01,1.8451E-25
2.8864E+01,2.2206E-25
2.8860E+01,2.5017E-25
2.8856E+01,2.5032E-25
2.8852E+01,2.1734E-25
2.8848E+01,1.5566E-25
2.8843E+01,8.4640E-26
2.8839E+01,2.2093E-26
2.8835E+01,1.6116E-26
2.8831E+01,9.7300E-27
2.8827E+01,4.0587E-27
2.8823E+01,7.1279E-28
2.8818E+01,1.6898E-28
2.8814E+01,2.1603E-28
2.8810E+01,2.5002E-28
2.8806E+01,2.5885E-29
2.8802E+01,9.5440E-28
2.8798E+01,3.2702E-27
2.8794E+01,6.2143E-27
2.8789E+01,3.5136E-26
2.8785E+01,8.3415E-26
2.8781E+01,1.4136E-25
2.8777E+01,1.9649E-25
2.8773E+01,2.3540E-25
2.8769E+01,2.4968E-25
2.8765E+01,2.4332E-25
2.8760E+01,2.2238E-25
2.8756E+01,1.9319E-25
2.8752E+01,1.6149E-25
2.8748E+01,1.2937E-25
2.8744E+01,9.5077E-26
2.8740E+01,6.0745E-26
2.8736E+01,2.4965E-26
2.8732E+01,1.1598E-26
2.8727E+01,3.0321E-26
2.8723E+01,3.3893E-26
2.8719E+01,3.6881E-26
2.8715E+01,3.8689E-26
2.8711E+01,3.8274E-26
2.8707E+01,3.5904E-26
2.8703E+01,3.2225E-26
2.8699E+01,2.7806E-26
2.8694E+01,2.3373E-26
2.8690E+01,1.9383E-26
2.8686E+01,1.6036E-26
2.8682E+01,1.3038E-26
2.8678E+01,1.0420E-26
2.8674E+01,8.0430E-27
2.8670E+01,5.8380E-27
2.8666E+01,3.9232E-27
2.8662E+01,2.2789E-27
2.8657E+01,4.0746E-26
2.8653E+01,7.3189E-26
2.8649E+01,1.1006E-25
2.8645E+01,1.5201E-25
2.8641E+01,1.8237E-25
2.8637E+01,2.0023E-25
2.8633E+01,2.1278E-25
2.8629E+01,2.4066E-25
2.8625E+01,2.9991E-25
2.8620E+01,3.7541E-25
2.8616E+01,4.6725E-25
2.8612E+01,5.6694E-25
2.8608E+01,6.8674E-25
2.8604E+01,7.9682E-25
2.8600E+01,8.4397E-25
2.8596E+01,7.6473E-25
2.8592E+01,5.6863E-25
2.8588E+01,3.3032E-25
2.8584E+01,1.6513E-25
2.8580E+01,9.9138E-26
2.8576E+01,8.3627E-26
2.8571E+01,6.1141E-26
2.8567E+01,3.8062E-28
2.8563E+01,6.2421E-27
2.8559E+01,1.4340E-26
2.8555E+01,2.3552E-26
2.8551E+01,3.1932E-26
2.8547E+01,3.8065E-26
2.8543E+01,3.9956E-26
2.8539E+01,3.6511E-26
2.8535E+01,2.7885E-26
2.8531E+01,3.8070E-26
2.8527E+01,3.7805E-27
2.8523E+01,3.1784E-27
2.8518E+01,2.1190E-27
2.8514E+01,1.1056E-27
2.8510E+01,4.0243E-28
2.8506E+01,2.7152E-29
2.8502E+01,1.8974E-29
2.8498E+01,2.3310E-30
2.8494E+01,2.5279E-27
2.8490E+01,6.2571E-27
2.8486E+01,1.1145E-26
2.8482E+01,1.6923E-26
2.8478E+01,2.3116E-26
2.8474E+01,2.9056E-26
2.8470E+01,3.4062E-26
2.8466E+01,3.7045E-26
2.8462E+01,3.7916E-26
2.8458E+01,3.6943E-26
2.8454E+01,3.5960E-26
2.8450E+01,3.6792E-26
2.8445E+01,4.2424E-26
2.8441E+01,5.6637E-26
2.8437E+01,6.3354E-28
2.8433E+01,1.0908E-25
2.8429E+01,2.2122E-25
2.8425E+01,2.7426E-25
2.8421E+01,2.2476E-25
2.8417E+01,1.1919E-25
2.8413E+01,2.5929E-26
2.8409E+01,1.6541E-26
2.8405E+01,1.0258E-26
2.8401E+01,6.3736E-27
2.8397E+01,3.5786E-27
2.8393E+01,1.2144E-27
2.8389E+01,7.6842E-28
2.8385E+01,8.9064E-28
2.8381E+01,7.1734E-28
2.8377E+01,5.3552E-28
2.8373E+01,3.2767E-28
2.8369E+01,3.9413E-27
2.8365E+01,8.0743E-27
2.8361E+01,1.8115E-26
2.8357E+01,6.6955E-26
2.8353E+01,1.4123E-25
2.8349E+01,2.4735E-25
2.8345E+01,4.0279E-25
2.8341E+01,6.2331E-25
2.8337E+01,9.3653E-25
2.8333E+01,1.2803E-24
2.8329E+01,1.5949E-24
2.8325E+01,1.7740E-24
2.8321E+01,1.7744E-24
2.8317E+01,1.5501E-24
2.8313E+01,1.1926E-24
2.8309E+01,8.1603E-25
2.8305E+01,4.9786E-25
2.8301E+01,2.7259E-25
2.8297E+01,1.1888E-25
2.8293E+01,3.4210E-27
2.8289E+01,5.7660E-27
2.8285E+01,9.8521E-27
2.8281E+01,1.7781E-26
2.8277E+01,3.2491E-26
2.8273E+01,5.6822E-26
2.8269E+01,9.0636E-26
2.8265E+01,1.3137E-25
2.8261E+01,1.7176E-25
2.8257E+01,2.0381E-25
2.8253E+01,2.2147E-25
2.8249E+01,2.2728E-25
2.8245E+01,2.2246E-25
2.8241E+01,2.1331E-25
2.8237E+01,2.0053E-25
2.8233E+01,1.8330E-25
2.8229E+01,1.6020E-25
2.8225E+01,1.3634E-25
2.8221E+01,1.1632E-25
2.8217E+01,3.6202E-26
2.8213E+01,9.2542E-26
2.8209E+01,1.8483E-25
2.8205E+01,2.3519E-25
2.8201E+01,2.4394E-25
2.8197E+01,2.3144E-25
2.8193E+01,2.1588E-25
2.8189E+01,2.0430E-25
2.8185E+01,1.9054E-25
2.8181E+01,1.8177E-25
2.8177E+01,1.8545E-25
2.8173E+01,2.0441E-25
2.8169E+01,2.3295E-25
2.8165E+01,2.6237E-25
2.8161E+01,2.7222E-25
2.8157E+01,2.5384E-25
2.8153E+01,2.1115E-25
2.8149E+01,1.6170E-25
2.8145E+01,1.1557E-25
2.8141E+01,7.9251E-26
2.8137E+01,5.1760E-26
2.8133E+01,3.0660E-26
2.8129E+01,1.4884E-26
2.8125E+01,4.0546E-27
2.8121E+01,4.9683E-30
2.8118E+01,5.4551E-27
2.8114E+01,1.9053E-26
2.8110E+01,3.5308E-26
2.8106E+01,4.7386E-26
2.8102E+01,5.7101E-26
2.8098E+01,7.6853E-26
2.8094E+01,1.1326E-25
2.8090E+01,1.5917E-25
2.8086E+01,2.0024E-25
2.8082E+01,2.1379E-25
2.8078E+01,1.8441E-25
2.8074E+01,1.1953E-25
2.8070E+01,4.5352E-26
2.8066E+01,2.8882E-27
2.8062E+01,3.9725E-28
2.8058E+01,4.9936E-26
2.8054E+01,1.0692E-25
2.8050E+01,1.3279E-25
2.8047E+01,1.2078E-25
2.8043E+01,8.6370E-26
2.8039E+01,6.3412E-26
2.8035E+01,6.3453E-26
2.8031E+01,7.8992E-26
2.8027E+01,9.6446E-26
2.8023E+01,1.0400E-25
2.8019E+01,9.9276E-26
2.8015E+01,8.2313E-26
2.8011E+01,5.6174E-26
2.8007E+01,2.7013E-26
2.8003E+01,2.4838E-27
2.7999E+01,3.1598E-27
2.7996E+01,3.3493E-27
2.7992E+01,3.2850E-27
2.7988E+01,3.3192E-27
2.7984E+01,8.8574E-28
2.7980E+01,5.2753E-27
2.7976E+01,1.3164E-26
2.7972E+01,1.8253E-26
2.7968E+01,1.5350E-26
2.7964E+01,3.4663E-27
2.7960E+01,3.2470E-27
2.7956E+01,3.0849E-27
2.7952E+01,3.0857E-27
2.7949E+01,3.2753E-27
2.7945E+01,3.6634E-27
2.7941E+01,4.0606E-27
2.7937E+01,3.8840E-27
2.7933E+01,2.3945E-27
2.7929E+01,6.2242E-28
2.7925E+01,3.7130E-27
2.7921E+01,3.1419E-27
2.7917E+01,4.1248E-27
2.7913E+01,1.7948E-26
2.7910E+01,3.5160E-26
2.7906E+01,5.0673E-26
2.7902E+01,5.8509E-26
2.7898E+01,5.7856E-26
2.7894E+01,5.0631E-26
2.7890E+01,1.0918E-25
2.7886E+01,1.2200E-25
2.7882E+01,1.1896E-25
2.7878E+01,1.2560E-25
2.7875E+01,1.5156E-25
2.7871E+01,1.8981E-25
2.7867E+01,2.2903E-25
2.7863E+01,2.5207E-25
2.7859E+01,2.3859E-25
2.7855E+01,1.8565E-25
2.7851E+01,1.0759E-25
2.7847E+01,2.9600E-26
2.7844E+01,2.6629E-26
2.7840E+01,2.3900E-26
2.7836E+01,1.8753E-26
2.7832E+01,1.4118E-26
2.7828E+01,9.0170E-27
2.7824E+01,1.0058E-26
2.7820E+01,3.5482E-26
2.7816E+01,7.5566E-26
2.7813E+01,1.4047E-25
2.7809E+01,2.4030E-25
2.7805E+01,3.7280E-25
2.7801E+01,5.2462E-25
2.7797E+01,6.5712E-25
2.7793E+01,7.7212E-25
2.7789E+01,8.4541E-25
2.7785E+01,8.9327E-25
2.7782E+01,9.2284E-25
2.7778E+01,9.2235E-25
2.7774E+01,8.8061E-25
2.7770E+01,7.9834E-25
2.7766E+01,6.8990E-25
2.7762E+01,5.4973E-25
2.7758E+01,4.1895E-25
2.7755E+01,3.0220E-25
2.7751E+01,2.1657E-25
2.7747E+01,1.6361E-25
2.7743E+01,1.3414E-25
2.7739E+01,1.1804E-25
2.7735E+01,1.0728E-25
2.7732E+01,9.4947E-26
2.7728E+01,7.9114E-26
2.7724E+01,6.1970E-26
2.7720E+01,4.4449E-26
2.7716E+01,2.6915E-26
2.7712E+01,1.0215E-26
2.7709E+01,2.6751E-27
2.7705E+01,6.0468E-27
2.7701E+01,4.3114E-27
2.7697E+01,3.4682E-26
2.7693E+01,9.4476E-26
2.7689E+01,1.9514E-25
2.7685E+01,3.4043E-25
2.7682E+01,5.1670E-25
2.7678E+01,6.9374E-25
2.7674E+01,8.0280E-25
2.7670E+01,8.2365E-25
2.7666E+01,7.2072E-25
2.7663E+01,5.6390E-25
2.7659E+01,4.0672E-25
2.7655E+01,2.8672E-25
2.7651E+01,2.0800E-25
2.7647E+01,1.5920E-25
2.7643E+01,1.2093E-25
2.7640E+01,8.3706E-26
2.7636E+01,5.2551E-26
2.7632E+01,3.8930E-26
2.7628E+01,5.1628E-26
2.7624E+01,8.4886E-26
2.7620E+01,1.2564E-25
2.7617E+01,1.6286E-25
2.7613E+01,1.8518E-25
2.7609E+01,1.9175E-25
2.7605E+01,1.8499E-25
2.7601E+01,1.7514E-25
2.7598E+01,1.6693E-25
2.7594E+01,1.6475E-25
2.7590E+01,1.7063E-25
2.7586E+01,1.7434E-25
2.7582E+01,1.6148E-25
2.7579E+01,1.0905E-25
2.7575E+01,2.7701E-27
2.7571E+01,1.6914E-26
2.7567E+01,3.1639E-26
2.7563E+01,4.5193E-26
2.7560E+01,5.7775E-26
2.7556E+01,7.1441E-26
2.7552E+01,8.7449E-26
2.7548E+01,1.0486E-25
2.7544E+01,1.2176E-25
2.7541E+01,1.3954E-25
2.7537E+01,1.6064E-25
2.7533E+01,1.8380E-25
2.7529E+01,2.0451E-25
2.7525E+01,6.5677E-25
2.7522E+01,9.6184E-25
2.7518E+01,1.0191E-24
2.7514E+01,8.6506E-25
2.7510E+01,6.3300E-25
2.7507E+01,4.1363E-25
2.7503E+01,2.5165E-25
2.7499E+01,1.5449E-25
2.7495E+01,1.0470E-25
2.7491E+01,8.4115E-26
2.7488E+01,7.5303E-26
2.7484E+01,7.1948E-26
2.7480E+01,7.0959E-26
2.7476E+01,7.7936E-26
2.7473E+01,9.9852E-26
2.7469E+01,1.4602E-25
2.7465E+01,2.2149E-25
2.7461E+01,3.1849E-25
2.7457E+01,4.1534E-25
2.7454E+01,4.5227E-25
2.7450E+01,4.3477E-25
2.7446E+01,3.7116E-25
2.7442E+01,3.0179E-25
2.7439E+01,2.5271E-25
2.7435E+01,2.0177E-25
2.7431E+01,1.3238E-25
2.7427E+01,5.8838E-26
2.7424E+01,8.7599E-27
2.7420E+01,3.8789E-27
2.7416E+01,1.1321E-27
2.7412E+01,4.7528E-28
2.7409E+01,1.0641E-27
2.7405E+01,1.9816E-27
2.7401E+01,2.5493E-27
2.7397E+01,2.5868E-27
2.7394E+01,2.2925E-27
2.7390E+01,1.8905E-27
2.7386E+01,1.5504E-27
2.7382E+01,1.4188E-27
2.7379E+01,1.4737E-27
2.7375E+01,1.5887E-27
2.7371E+01,1.5943E-27
2.7367E+01,1.1869E-27
2.7364E+01,1.2763E-28
2.7360E+01,2.0146E-27
2.7356E+01,2.5792E-27
2.7352E+01,3.2699E-27
2.7349E+01,4.0820E-27
2.7345E+01,4.9741E-27
2.7341E+01,5.9421E-27
2.7337E+01,6.8837E-27
2.7334E+01,7.6502E-27
2.7330E+01,8.2349E-27
2.7326E+01,2.9016E-26
2.7322E+01,4.9045E-26
2.7319E+01,6.5516E-26
2.7315E+01,7.5405E-26
2.7311E+01,7.8576E-26
2.7307E+01,7.4471E-26
2.7304E+01,6.3112E-26
2.7300E+01,4.7501E-26
2.7296E+01,2.9065E-26
2.7293E+01,1.0137E-26
2.7289E+01,4.9186E-27
2.7285E+01,2.6429E-26
2.7281E+01,3.1468E-26
2.7278E+01,2.2478E-26
2.7274E+01,3.5690E-27
2.7270E+01,1.2766E-25
2.7267E+01,2.2018E-25
2.7263E+01,2.5003E-25
2.7259E+01,2.2569E-25
2.7255E+01,1.7879E-25
2.7252E+01,1.3755E-25
2.7248E+01,1.1405E-25
2.7244E+01,1.1252E-25
2.7241E+01,1.4207E-25
2.7237E+01,2.2279E-25
2.7233E+01,3.8882E-25
2.7229E+01,6.4983E-25
2.7226E+01,9.5861E-25
2.7222E+01,1.1919E-24
2.7218E+01,1.2461E-24
2.7215E+01,1.0556E-24
2.7211E+01,6.9012E-25
2.7207E+01,3.2839E-25
2.7203E+01,9.0322E-26
2.7200E+01,1.8473E-26
2.7196E+01,3.2468E-26
2.7192E+01,2.0154E-26
2.7189E+01,1.3671E-26
2.7185E+01,9.8333E-27
2.7181E+01,5.9914E-27
2.7178E+01,3.9829E-28
2.7174E+01,9.0202E-27
2.7170E+01,2.8441E-26
2.7167E+01,5.5867E-26
2.7163E+01,8.8713E-26
2.7159E+01,1.1961E-25
2.7155E+01,1.4045E-25
2.7152E+01,1.4778E-25
2.7148E+01,1.3963E-25
2.7144E+01,1.1746E-25
2.7141E+01,8.3322E-26
2.7137E+01,4.4918E-26
2.7133E+01,1.2246E-26
2.7130E+01,2.9680E-26
2.7126E+01,3.3796E-26
2.7122E+01,3.0051E-26
2.7119E+01,2.3755E-26
2.7115E+01,1.7680E-26
2.7111E+01,1.3227E-26
2.7108E+01,1.0442E-26
2.7104E+01,9.1996E-27
2.7100E+01,9.1767E-27
2.7097E+01,9.4922E-27
2.7093E+01,9.2243E-27
2.7089E+01,4.8442E-26
2.7086E+01,8.0640E-26
2.7082E+01,8.7497E-26
2.7078E+01,6.9062E-26
2.7075E+01,4.0168E-26
2.7071E+01,1.4694E-26
2.7067E+01,7.7312E-28
2.7064E+01,1.7136E-27
2.7060E+01,2.5418E-27
2.7056E+01,1.1613E-26
2.7053E+01,2.5840E-26
2.7049E+01,4.5847E-26
2.7045E+01,7.1389E-26
2.7042E+01,1.0243E-25
2.7038E+01,1.3119E-25
2.7034E+01,1.5341E-25
2.7031E+01,1.5857E-25
2.7027E+01,1.4299E-25
2.7023E+01,1.1462E-25
2.7020E+01,8.6179E-26
2.7016E+01,6.3555E-26
2.7012E+01,4.7550E-26
2.7009E+01,3.7326E-26
2.7005E+01,2.8727E-26
2.7001E+01,1.8512E-26
2.6998E+01,7.4356E-27
2.6994E+01,3.0496E-28
2.6991E+01,5.7679E-27
2.6987E+01,4.5855E-26
2.6983E+01,1.5088E-25
2.6980E+01,3.4247E-25
2.6976E+01,6.2341E-25
2.6972E+01,9.4716E-25
2.6969E+01,1.2387E-24
2.6965E+01,1.4164E-24
2.6961E+01,1.4428E-24
2.6958E+01,1.3520E-24
2.6954E+01,1.1766E-24
2.6951E+01,9.7557E-25
2.6947E+01,7.7546E-25
2.6943E+01,6.3622E-25
2.6940E+01,6.2025E-25
2.6936E+01,7.7883E-25
2.6932E+01,1.1180E-24
2.6929E+01,1.5133E-24
2.6925E+01,1.8271E-24
2.6922E+01,1.9614E-24
2.6918E+01,1.8314E-24
2.6914E+01,1.4872E-24
2.6911E+01,1.0482E-24
2.6907E+01,6.5024E-25
2.6903E+01,3.5677E-25
2.6900E+01,1.9698E-25
2.6896E+01,1.3676E-25
2.6893E+01,1.2226E-25
2.6889E+01,1.1870E-25
2.6885E+01,1.1602E-25
2.6882E+01,1.1927E-25
2.6878E+01,1.3041E-25
2.6874E+01,1.5043E-25
2.6871E+01,1.8836E-25
2.6867E+01,2.6791E-25
2.6864E+01,4.2522E-25
2.6860E+01,7.0757E-25
2.6856E+01,1.1156E-24
2.6853E+01,1.5918E-24
2.6849E+01,2.0006E-24
2.6846E+01,2.2988E-24
2.6842E+01,2.4278E-24
2.6838E+01,2.3641E-24
2.6835E+01,2.0767E-24
2.6831E+01,1.6339E-24
2.6828E+01,1.1302E-24
2.6824E+01,6.7030E-25
2.6820E+01,3.4620E-25
2.6817E+01,1.5391E-25
2.6813E+01,5.7349E-26
2.6810E+01,9.2047E-27
2.6806E+01,1.1084E-26
2.6802E+01,1.3842E-26
2.6799E+01,1.6719E-26
2.6795E+01,1.9106E-26
2.6792E+01,2.0186E-26
2.6788E+01,2.0110E-26
2.6785E+01,1.8234E-26
2.6781E+01,3.0309E-27
2.6777E+01,6.8780E-27
2.6774E+01,4.3868E-27
2.6770E+01,1.7765E-26
2.6767E+01,1.8743E-26
2.6763E+01,1.6813E-26
2.6759E+01,1.2712E-26
2.6756E+01,7.4680E-27
2.6752E+01,2.9738E-26
2.6749E+01,7.8693E-27
2.6745E+01,2.1575E-26
2.6742E+01,3.8616E-26
2.6738E+01,5.4740E-26
2.6734E+01,6.5786E-26
2.6731E+01,1.3817E-26
2.6727E+01,7.4719E-26
2.6724E+01,1.4629E-25
2.6720E+01,1.9501E-25
2.6717E+01,2.3330E-25
2.6713E+01,2.5863E-25
2.6709E+01,2.8065E-25
2.6706E+01,3.0176E-25
2.6702E+01,3.3794E-25
2.6699E+01,3.8808E-25
2.6695E+01,4.4288E-25
2.6692E+01,4.7479E-25
2.6688E+01,4.7493E-25
2.6684E+01,4.0567E-25
2.6681E+01,2.4859E-25
2.6677E+01,1.8754E-26
2.6674E+01,3.1926E-25
2.6670E+01,3.5437E-25
2.6667E+01,3.8045E-25
2.6663E+01,3.8994E-25
2.6660E+01,3.7856E-25
2.6656E+01,3.5529E-25
2.6652E+01,3.2226E-25
2.6649E+01,2.8060E-25
2.6645E+01,2.2826E-25
2.6642E+01,1.7113E-25
2.6638E+01,1.1350E-25
2.6635E+01,6.3099E-26
2.6631E+01,2.2325E-26
2.6628E+01,9.1508E-27
2.6624E+01,1.8531E-26
2.6621E+01,1.6543E-26
2.6617E+01,1.3714E-26
2.6613E+01,1.0722E-26
2.6610E+01,8.7801E-27
2.6606E+01,8.2052E-27
2.6603E+01,8.8594E-27
2.6599E+01,9.9083E-27
2.6596E+01,1.0812E-26
2.6592E+01,1.0870E-26
2.6589E+01,9.8442E-27
2.6585E+01,8.2337E-27
2.6582E+01,6.4339E-27
2.6578E+01,1.1943E-27
2.6575E+01,3.8388E-27
2.6571E+01,6.6367E-27
2.6567E+01,6.9918E-27
2.6564E+01,4.1247E-27
2.6560E+01,1.5315E-27
2.6557E+01,4.6035E-27
2.6553E+01,3.8661E-27
2.6550E+01,2.8481E-27
2.6546E+01,6.1199E-28
2.6543E+01,9.0787E-28
2.6539E+01,4.7666E-28
2.6536E+01,7.8873E-27
2.6532E+01,1.5127E-26
2.6529E+01,2.3442E-26
2.6525E+01,3.5403E-26
2.6522E+01,5.4809E-26
